user_id,final_label,recommended_action,confidence,sub_reason,gauge_reset_score_0_100,fw_check_score_0_100,primary_evidence,flat_tail_days,fcc_changes,tail_cycle_delta,tail_n_90_10_90_ok,tail_n_80_20_80_ok,tail_n_85_15_85_ok,tail_response_rate_80_20_80_72h,relevant_response_rate_72h,tail_ac_time_ratio,tail_min_rsoc,tail_max_rsoc,tail_rsoc_swing,obs_days,data_quality_label,device_model,batt_vendor,batt_fru,operational_message,analysis_timestamp
BDILLON-F4RV0ZR_bdillon,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=148, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,148,0.0,0,0,0,,,1.0,92.0,92.0,0.0,593.22,QUALITY_OK,ThinkPad T14 Gen 5,SMP,5B11H56415,,2026-06-03T12:47:30
BDILLON-F58TDBM_bdillon,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.0,10.0,"flat_tail=0.0d, fcc_changes=100, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.0,100,0.0,0,0,0,,,1.0,71.0,90.0,19.0,405.43,QUALITY_OK,ThinkPad X1 2-in-1 Gen 10,Celxpert,5B11M90098,,2026-06-03T12:47:30
BDILLON-F5CZRRY_T14,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.2,5.3,"obs_days=27.8, n_samples=1158, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.8,9,0.0,0,0,0,,,0.8969,65.0,100.0,35.0,27.84,QUALITY_SHORT_OBS,ThinkPad T14 Gen 6,ATL,5B11M90125,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BDILLON-F5CZRRY_bdillon,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,64.1,5.2,"obs_days=27.3, n_samples=1148, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.2,9,0.0,0,0,0,,,0.9447,86.0,100.0,14.0,27.32,QUALITY_SHORT_OBS,ThinkPad T14 Gen 6,ATL,5B11M90125,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BDILLON-F62WZTG_bdillon,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.7,5.1,"obs_days=96.0, n_samples=3821, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.5,22,0.0,0,0,0,,,0.9295,92.0,100.0,8.0,95.98,QUALITY_SHORT_OBS,ThinkPad T16 Gen 5,Celxpert,5B11M90173,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BDILLON-F65JXS1_bdillon,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,62.1,5.3,"obs_days=20.2, n_samples=553, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.0,2,0.0,0,0,0,,,0.8369,74.0,100.0,26.0,20.19,QUALITY_SHORT_OBS,ThinkPad X13 Gen 7,Sunwoda,5B11M90142,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BDILLON-F67NKP7_bdillon,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.6,6.8,"obs_days=8.2, n_samples=316, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",8.1,0,2.0,0,0,0,,,0.9142,67.0,100.0,33.0,8.15,QUALITY_SHORT_OBS,ThinkPad P14s Gen 7,Sunwoda,5B11M90181,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BFALEIRO-0A1NXZ_bfaleiro,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_LOW_CYCLING,88.2,40.4,"flat_tail=372.7d, fcc_changes=378, tail_cyc=2.0, tail_ok[90/80/85]=0/0/0, ac=0.46, min_rsoc=0.0, swing=100.0 -> no learning opportunity in flat tail",372.7,378,2.0,0,0,0,,,0.458,0.0,100.0,100.0,693.01,QUALITY_OK,ThinkPad L13 Gen 5,Celxpert,5B11H56424,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
BFALEIRO-5C6ATS_bfaleiro,NORMAL_OR_RESPONDING,ACTION_NONE,high,,54.6,13.5,"flat_tail=21.0d, fcc_changes=55, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",21.0,55,0.0,0,0,0,,,0.0564,0.0,90.0,90.0,472.1,QUALITY_OK,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,,2026-06-03T12:47:30
BFALEIRO-629K3A_bfaleiro,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,59.1,6.2,"obs_days=117.8, n_samples=1865, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",7.0,46,0.0,0,0,0,,,0.6477,65.0,100.0,35.0,117.76,QUALITY_SHORT_OBS,ThinkPad T14 Gen 7,COSMX,5B11M90167,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BILLWORK2_ottow,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.9,5.9,"obs_days=80.1, n_samples=2239, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",5.4,3,0.0,0,0,0,,,1.0,98.0,100.0,2.0,80.06,QUALITY_SHORT_OBS,ThinkPad P14s Gen 5,SMP,5B11H56401,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BKOCHUPARAM-BR2_bkochuparamb,NORMAL_OR_RESPONDING,ACTION_NONE,high,,64.0,10.4,"flat_tail=2.2d, fcc_changes=119, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",2.2,119,0.0,0,0,0,,,0.6816,70.0,100.0,30.0,252.0,QUALITY_OK,ThinkPad T1g Gen 8,Sunwoda,5B11M37553,,2026-06-03T12:47:30
BMIAO-PF4CFQ04_bmiao,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND;NO_OPPORTUNITY_LOW_CYCLING,91.6,37.3,"flat_tail=156.8d, fcc_changes=0, tail_cyc=6.0, tail_ok[90/80/85]=0/0/0, ac=0.93, min_rsoc=2.0, swing=98.0 -> no learning opportunity in flat tail",156.8,0,6.0,0,0,0,,,0.9251,2.0,100.0,98.0,156.82,QUALITY_OK,ThinkPad T16 Gen 2,Celxpert,5B10W51872,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
BOB_Libra2.1-ELP2-SVT34,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,74.8,36.8,"obs_days=429.9, n_samples=6228, quality=QUALITY_COUNTER_RESET -> insufficient/uncertain data",265.8,8,34.0,0,0,0,,,0.9898,4.0,100.0,96.0,429.92,QUALITY_COUNTER_RESET,ThinkPad P16 Gen 2,SMP,5B10W51893,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BRIAN_bcampbell,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.6,6.0,"obs_days=56.0, n_samples=653, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",6.1,4,0.0,0,0,0,,,0.7296,56.0,100.0,44.0,55.97,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 14,COSMX,5B11M90162,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
BRYAN_X1,ACTIONABLE_GAUGE_RESET_NO_OPPORTUNITY,ACTION_GAUGE_RESET,high,NO_OPPORTUNITY_AC_BOUND,82.0,50.0,"flat_tail=539.2d, fcc_changes=13, tail_cyc=51.0, tail_ok[90/80/85]=0/0/0, ac=0.85, min_rsoc=2.0, swing=98.0 -> no learning opportunity in flat tail",539.2,13,51.0,0,0,0,,,0.8481,2.0,100.0,98.0,917.64,QUALITY_OK,ThinkPad X1 Yoga Gen 8,SMP,5B11M90056,FCC/SoHが長期間更新されていませんが、ログ上は深い放電→再充電の学習機会が不足しています。安全な環境でOEM推奨のバッテリーゲージリセット/キャリブレーションを実施し、その後72h〜7日間のテレメトリでFCC更新有無を確認してください。,2026-06-03T12:47:30
CARBON9TH_Dexter,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,high,TERMINAL_FREEZE_AFTER_OPPORTUNITIES,61.1,94.0,"flat_tail=332.7d, fcc_changes=4, tail_cyc=139.0, tail_ok[90/80/85]=0/4/0, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",332.7,4,139.0,0,4,0,0.0,0.0,0.8053,2.0,100.0,98.0,488.91,QUALITY_OK,ThinkPad X1 Carbon Gen 9,SMP,5B10W13973,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
CARLLAPTOP_CarlWu,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,medium,LOW_UPDATE_RATE_WITH_OPPORTUNITIES,45.0,93.8,"flat_tail=142.8d, fcc_changes=5, tail_cyc=83.0, tail_ok[90/80/85]=3/9/5, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",142.8,5,83.0,3,9,5,0.0,0.0,0.4648,0.0,100.0,100.0,436.76,QUALITY_OK,ThinkPad X1 Carbon Gen 11,Sunwoda,5B10W13975,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
CARZADON-3JDEXX_carzadon,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.8,10.2,"flat_tail=0.9d, fcc_changes=1061, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.9,1061,0.0,0,0,0,,,0.0,90.0,97.0,7.0,763.2,QUALITY_OK,ThinkPad T14 Gen 2i,SMP,5B10W51827,,2026-06-03T12:47:30
CBLACKBURN-E2WL_cblackburn,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.1,6.7,"obs_days=58.9, n_samples=802, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",9.9,13,0.0,0,0,0,,,0.9202,78.0,100.0,22.0,58.87,QUALITY_SHORT_OBS,ThinkPad P16s Gen 5,COSMX,5B11M90179,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CBLACKBURN-TSG2_cblackburn,NORMAL_OR_RESPONDING,ACTION_NONE,high,,69.4,11.7,"flat_tail=10.0d, fcc_changes=73, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",10.0,73,0.0,0,0,0,,,0.8876,57.0,100.0,43.0,349.99,QUALITY_OK,ThinkPad T14s 2-in-1 Gen 1,Celxpert,5B11M90106,,2026-06-03T12:47:30
CBLACKBURNXY23A_cblackburn,NORMAL_OR_RESPONDING,ACTION_NONE,high,,58.0,12.0,"flat_tail=12.0d, fcc_changes=50, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",12.0,50,0.0,0,0,0,,,0.0,57.0,99.0,42.0,175.31,QUALITY_OK,ThinkPad P14s Gen 5 AMD,Celxpert,5B11H56416,,2026-06-03T12:47:30
CBOULTON-5METJ1_cboulton,NORMAL_OR_RESPONDING,ACTION_NONE,high,,59.6,10.7,"flat_tail=3.9d, fcc_changes=124, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",3.9,124,0.0,0,0,0,,,0.0,66.0,99.0,33.0,256.72,QUALITY_OK,ThinkPad P14s Gen 6,Sunwoda,5B11M90121,,2026-06-03T12:47:30
CCHEN50-F3PD01M_cchen50,NORMAL_OR_RESPONDING,ACTION_NONE,high,,80.3,28.8,"flat_tail=100.6d, fcc_changes=103, tail_cyc=10.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",100.6,103,10.0,0,0,0,,,0.9246,32.0,100.0,68.0,617.65,QUALITY_OK,ThinkPad X1 Carbon Gen 9,Celxpert,5B10W13974,,2026-06-03T12:47:30
CCHOW3-PF4S7DN8_cchow3,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,45.8,5.8,"obs_days=119.8, n_samples=1545, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.5,25,0.0,0,0,0,,,0.0001,3.0,100.0,97.0,119.82,QUALITY_SHORT_OBS,ThinkPad T14 Gen 5,Celxpert,5B11H56413,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CCHOW3-PF4YBY4D_cchow3,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.4,6.3,"obs_days=79.9, n_samples=1260, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",7.9,18,0.0,0,0,0,,,0.8549,2.0,100.0,98.0,79.9,QUALITY_SHORT_OBS,ThinkPad P14s Gen 5,SMP,5B11H56401,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CCOLGLAZIER-V05_ccolglazier,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,47.8,5.5,"obs_days=31.9, n_samples=580, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",2.9,7,0.0,0,0,0,,,0.1143,17.0,79.0,62.0,31.93,QUALITY_SHORT_OBS,ThinkPad P14s Gen 7 AMD,Sunwoda,5B11M90168,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CCOURTEIX-C7ECE_ccourteix,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,55.7,11.0,"obs_days=30.0, n_samples=331, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",30.0,0,5.0,0,0,0,,,0.4116,0.0,99.0,99.0,30.04,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,Sunwoda,LNV-5B11H56404,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CDORNER-F5WFAPN_cdorner,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,60.0,5.5,"obs_days=18.9, n_samples=291, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",3.1,4,0.0,0,0,0,,,0.7229,72.0,100.0,28.0,18.86,QUALITY_SHORT_OBS,ThinkPad T16g Gen 3,SMP,5B11M90135,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CFERLAND-0DYS2P_cferland,NORMAL_OR_RESPONDING,ACTION_NONE,high,,67.5,10.2,"flat_tail=1.0d, fcc_changes=61, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",1.0,61,0.0,0,0,0,,,0.8089,91.0,99.0,8.0,196.86,QUALITY_OK,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403,,2026-06-03T12:47:30
CGOOTEE-F66K4JN_cgootee,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,65.0,5.0,"obs_days=26.9, n_samples=263, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.1,3,0.0,0,0,0,,,1.0,55.0,100.0,45.0,26.89,QUALITY_SHORT_OBS,ThinkPad T14 Gen 7,Sunwoda,5B11M90169,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CHANGYC2-1QSR8D_changyc2,NORMAL_OR_RESPONDING,ACTION_NONE,high,,70.1,10.1,"flat_tail=0.8d, fcc_changes=87, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.8,87,0.0,0,0,0,,,1.0,100.0,100.0,0.0,351.23,QUALITY_OK,ThinkPad X280,SMP,01AV471,,2026-06-03T12:47:30
CHIKARA7-3PAB5T_chikara7,ACTIONABLE_FW_CHECK_OPPORTUNITY_NO_RESPONSE,ACTION_FW_CHECK,high,ZERO_UPDATE_AFTER_OPPORTUNITIES,55.6,100.0,"flat_tail=539.3d, fcc_changes=0, tail_cyc=222.0, tail_ok[90/80/85]=0/5/0, resp72h(rel)=0.000 -> opportunities present but FCC did not respond",539.3,0,222.0,0,5,0,0.0,0.0,0.5728,1.0,100.0,99.0,539.26,QUALITY_OK,ThinkPad X1 Yoga Gen 6,SMP,5B10W13973,FCC/SoHが長期間更新されておらず、ログ上は深い放電→再充電の学習機会が複数回確認されています。通常のキャリブレーション機会があったにもかかわらずFCC応答がないため、BIOS/EC/バッテリー関連FWのVersion確認とアップデート有無確認を優先してください。アップデート後、次回の学習機会後72h〜7日間でFCC更新有無を確認してください。,2026-06-03T12:47:30
CHIKARA7-ZBPQUS_chikara7,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,58.5,5.8,"obs_days=41.6, n_samples=602, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",4.8,12,0.0,0,0,0,,,0.5799,78.0,100.0,22.0,41.57,QUALITY_SHORT_OBS,ThinkPad X1 2-in-1 Gen 9,BYD,5B11H56386,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CMORATAYA-MDFJZ_cmorataya,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.8,6.8,"obs_days=73.2, n_samples=944, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",11.0,18,0.0,0,0,0,,,0.8498,80.0,100.0,20.0,73.22,QUALITY_SHORT_OBS,ThinkPad P16s Gen 4,Sunwoda,5B11M90121,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
COC-X9-BE1_kojik,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,56.0,5.2,"obs_days=52.0, n_samples=522, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",1.0,16,0.0,0,0,0,,,0.5392,72.0,100.0,28.0,52.0,QUALITY_SHORT_OBS,ThinkPad X9-14 Gen 1,BYD,LNV-5B11M90101,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
COLIN_cdorner,NORMAL_OR_RESPONDING,ACTION_NONE,high,,68.1,12.0,"flat_tail=11.9d, fcc_changes=18, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",11.9,18,0.0,0,0,0,,,0.8083,65.0,80.0,15.0,210.89,QUALITY_OK,ThinkPad P16 Gen 3,SMP,5B11M90135,,2026-06-03T12:47:30
CPC-TESTER5_Ridge_Jia,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,73.0,24.3,"obs_days=106.1, n_samples=1596, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",99.1,1,14.0,0,0,0,,,0.9265,32.0,100.0,68.0,106.08,QUALITY_SHORT_OBS,ThinkPad T14 Gen 4,LG,5B10W51863,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CPCTESTER202407_49005,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.8,12.2,"flat_tail=13.1d, fcc_changes=18, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",13.1,18,0.0,0,0,0,,,0.7293,6.0,100.0,94.0,139.98,QUALITY_OK,ThinkPad T14s Gen 6,SMP,LNV-5B11H56403?,,2026-06-03T12:47:30
CPOWELL1-577MKQ_cpowell1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,63.7,6.5,"obs_days=35.7, n_samples=432, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",8.8,3,0.0,0,0,0,,,0.8616,83.0,100.0,17.0,35.71,QUALITY_SHORT_OBS,ThinkPad X1 Carbon Gen 13,BYD,5B11M90100,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CPOWELL1-PF4Z89_cpowell1,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,47.0,7.0,"obs_days=110.7, n_samples=1238, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",11.9,39,0.0,0,0,0,,,0.0,3.0,96.0,93.0,110.68,QUALITY_SHORT_OBS,ThinkPad T14 Gen 5,Sunwoda,5B11H56418,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
CQUEEN-PW06FV2M_cqueen,NORMAL_OR_RESPONDING,ACTION_NONE,high,,66.2,14.7,"flat_tail=22.2d, fcc_changes=90, tail_cyc=5.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",22.2,90,5.0,0,0,0,,,0.7512,5.0,100.0,95.0,933.23,QUALITY_OK,ThinkPad P1 Gen 5,SMP,5B11B79217,,2026-06-03T12:47:30
CQUICK-PF4H4VXC_cquick,NORMAL_OR_RESPONDING,ACTION_NONE,high,,61.3,10.1,"flat_tail=0.8d, fcc_changes=68, tail_cyc=0.0, tail_ok[90/80/85]=0/0/0 -> FCC still updating / not a no-low-change candidate",0.8,68,0.0,0,0,0,,,0.5577,19.0,100.0,81.0,140.15,QUALITY_OK,ThinkPad X13 Gen 4,Sunwoda,5B11H56368,,2026-06-03T12:47:30
CQUITIAN-5E0G78_cquitian,REVIEW_INSUFFICIENT_DATA,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,review,,53.8,5.0,"obs_days=20.0, n_samples=360, quality=QUALITY_SHORT_OBS -> insufficient/uncertain data",0.3,5,0.0,0,0,0,,,0.4375,58.0,100.0,42.0,20.02,QUALITY_SHORT_OBS,ThinkPad T14s Gen 6,ATL,5B11H56408,観測期間・サンプル数・カウンタ整合性のいずれかが不足しており、信頼できる介入判定ができません。追加データ収集または手動レビューが必要です。,2026-06-03T12:47:30
